"VarName";"TimeString";"VarValue";"Validity";"Time_ms"
"Temp 3 Loop 3";"14.03.2022 17:21:11";13,32104;1;44634723043,75
"Temp 1 Loop 2";"14.03.2022 17:21:11";12,1998;1;44634723043,75
"Temp 1 Loop 1";"14.03.2022 17:26:11";14,74609;1;44634726515,6597
"Loop 1_Temperature_002";"14.03.2022 17:26:11";11,2;1;44634726515,6597
"Temp 3 Loop 1";"14.03.2022 17:26:11";11,04962;1;44634726515,6597
"Loop 2_Temperature_002";"14.03.2022 17:26:11";15,7;1;44634726515,6597
"Temp 3 Loop 2";"14.03.2022 17:26:11";13,14019;1;44634726515,6597
"Temp 1 Loop 3";"14.03.2022 17:26:11";13,70805;1;44634726515,6597
"Loop 3_Temperature_002";"14.03.2022 17:26:11";14;1;44634726515,6597
"Temp 3 Loop 3";"14.03.2022 17:26:11";14,05527;1;44634726515,6713
"Temp 1 Loop 2";"14.03.2022 17:26:11";12,95211;1;44634726515,6713
"Temp 1 Loop 1";"14.03.2022 17:31:11";14,65205;1;44634729988,7269
"Loop 1_Temperature_002";"14.03.2022 17:31:11";11,6;1;44634729988,7269
"Temp 3 Loop 1";"14.03.2022 17:31:11";11,58492;1;44634729988,7269
"Loop 2_Temperature_002";"14.03.2022 17:31:11";17,1;1;44634729988,7269
"Temp 3 Loop 2";"14.03.2022 17:31:11";14,62312;1;44634729988,7269
"Temp 1 Loop 3";"14.03.2022 17:31:11";15,17651;1;44634729988,7269
"Loop 3_Temperature_002";"14.03.2022 17:31:11";15;1;44634729988,7269
"Temp 3 Loop 3";"14.03.2022 17:31:11";15,1982;1;44634729988,7384
"Temp 1 Loop 2";"14.03.2022 17:31:11";14,87269;1;44634729988,7384
"Temp 1 Loop 1";"14.03.2022 17:36:11";14,5761;1;44634733460,6366
"Loop 1_Temperature_002";"14.03.2022 17:36:11";12,4;1;44634733460,6366
"Temp 3 Loop 1";"14.03.2022 17:36:11";11,70067;1;44634733460,6366
"Loop 2_Temperature_002";"14.03.2022 17:36:11";18,1;1;44634733460,6366
"Temp 3 Loop 2";"14.03.2022 17:36:11";15,14034;1;44634733460,6366
"Temp 1 Loop 3";"14.03.2022 17:36:11";15,79861;1;44634733460,6366
"Loop 3_Temperature_002";"14.03.2022 17:36:11";16;1;44634733460,6366
"Temp 3 Loop 3";"14.03.2022 17:36:11";15,79499;1;44634733460,6366
"Temp 1 Loop 2";"14.03.2022 17:36:11";15,27055;1;44634733460,6481
"Temp 1 Loop 1";"14.03.2022 17:41:11";15,64308;1;44634736932,5347
"Loop 1_Temperature_002";"14.03.2022 17:41:11";14,6;1;44634736932,5347
