VarName;TimeString;VarValue;Validity;Time_ms
pH Loop 1;14.03.2022 18:16:11;8,041306;1;44634761242
pH Loop 2;14.03.2022 18:16:11;8,195073;1;44634761242
pH Loop 3;14.03.2022 18:16:11;8,214375;1;44634761242
pH Loop 1;14.03.2022 18:21:11;8,045633;1;44634764714
pH Loop 2;14.03.2022 18:21:11;8,193125;1;44634764714
pH Loop 3;14.03.2022 18:21:11;8,214644;1;44634764714
pH Loop 1;14.03.2022 18:26:11;8,044886;1;44634768187
pH Loop 2;14.03.2022 18:26:11;8,196465;1;44634768187
pH Loop 3;14.03.2022 18:26:11;8,211028;1;44634768187
pH Loop 1;14.03.2022 18:31:11;8,044904;1;44634771659
pH Loop 2;14.03.2022 18:31:11;8,196571;1;44634771659
pH Loop 3;14.03.2022 18:31:11;8,208874;1;44634771659
pH Loop 1;14.03.2022 18:36:11;8,044195;1;44634775131
pH Loop 2;14.03.2022 18:36:11;8,193911;1;44634775131
pH Loop 3;14.03.2022 18:36:11;8,2047;1;44634775131
pH Loop 1;14.03.2022 18:41:11;8,043569;1;44634778604
pH Loop 2;14.03.2022 18:41:11;8,196301;1;44634778604
pH Loop 3;14.03.2022 18:41:11;8,205147;1;44634778604
pH Loop 1;14.03.2022 18:46:11;8,041121;1;44634782076
pH Loop 2;14.03.2022 18:46:11;8,193034;1;44634782076
pH Loop 3;14.03.2022 18:46:11;8,201263;1;44634782076
pH Loop 1;14.03.2022 18:51:11;8,040946;1;44634785548
pH Loop 2;14.03.2022 18:51:11;8,193237;1;44634785548
pH Loop 3;14.03.2022 18:51:11;8,201375;1;44634785548
pH Loop 1;14.03.2022 18:56:11;8,038581;1;44634789020
pH Loop 2;14.03.2022 18:56:11;8,193937;1;44634789020
pH Loop 3;14.03.2022 18:56:11;8,198437;1;44634789020
pH Loop 1;14.03.2022 19:01:11;8,037148;1;44634792486
pH Loop 2;14.03.2022 19:01:11;8,193305;1;44634792486
pH Loop 3;14.03.2022 19:01:11;8,197985;1;44634792486
pH Loop 1;14.03.2022 19:06:11;8,03841;1;44634795958
pH Loop 2;14.03.2022 19:06:11;8,19294;1;44634795958
pH Loop 3;14.03.2022 19:06:11;8,199363;1;44634795958
pH Loop 1;14.03.2022 19:11:11;8,03949;1;44634799430
pH Loop 2;14.03.2022 19:11:11;8,195119;1;44634799430
pH Loop 3;14.03.2022 19:11:11;8,198103;1;44634799430
pH Loop 1;14.03.2022 19:16:11;8,038044;1;44634802903
pH Loop 2;14.03.2022 19:16:11;8,192966;1;44634802903
pH Loop 3;14.03.2022 19:16:11;8,198166;1;44634802903
pH Loop 1;14.03.2022 19:21:11;8,038412;1;44634806375
pH Loop 2;14.03.2022 19:21:11;8,195929;1;44634806375
pH Loop 3;14.03.2022 19:21:11;8,198456;1;44634806375
pH Loop 1;14.03.2022 19:26:11;8,041644;1;44634809846
pH Loop 2;14.03.2022 19:26:11;8,196571;1;44634809846
pH Loop 3;14.03.2022 19:26:11;8,202517;1;44634809846
pH Loop 1;14.03.2022 19:31:11;8,040277;1;44634813318
pH Loop 2;14.03.2022 19:31:11;8,198645;1;44634813318
pH Loop 3;14.03.2022 19:31:11;8,200516;1;44634813318
pH Loop 1;14.03.2022 19:36:11;8,041303;1;44634816791
pH Loop 2;14.03.2022 19:36:11;8,195585;1;44634816791
pH Loop 3;14.03.2022 19:36:11;8,20154;1;44634816791
pH Loop 1;14.03.2022 19:41:11;8,041005;1;44634820263
pH Loop 2;14.03.2022 19:41:11;8,196482;1;44634820263
pH Loop 3;14.03.2022 19:41:11;8,201602;1;44634820263
pH Loop 1;14.03.2022 19:46:11;8,044722;1;44634823735
pH Loop 2;14.03.2022 19:46:11;8,196243;1;44634823735
pH Loop 3;14.03.2022 19:46:11;8,201929;1;44634823735
pH Loop 1;14.03.2022 19:51:11;8,044201;1;44634827207
pH Loop 2;14.03.2022 19:51:11;8,196831;1;44634827207
pH Loop 3;14.03.2022 19:51:11;8,201353;1;44634827207
pH Loop 1;14.03.2022 19:56:11;8,044222;1;44634830680
pH Loop 2;14.03.2022 19:56:11;8,199459;1;44634830680
pH Loop 3;14.03.2022 19:56:11;8,197774;1;44634830680
pH Loop 1;14.03.2022 20:01:10;8,045279;1;44634834145
pH Loop 2;14.03.2022 20:01:10;8,19973;1;44634834145
pH Loop 3;14.03.2022 20:01:10;8,198979;1;44634834145
pH Loop 1;14.03.2022 20:06:10;8,044831;1;44634837617
pH Loop 2;14.03.2022 20:06:10;8,199539;1;44634837617
pH Loop 3;14.03.2022 20:06:10;8,198629;1;44634837617
pH Loop 1;14.03.2022 20:11:10;8,044766;1;44634841090
pH Loop 2;14.03.2022 20:11:10;8,196106;1;44634841090
pH Loop 3;14.03.2022 20:11:10;8,194836;1;44634841090
pH Loop 1;14.03.2022 20:16:10;8,048039;1;44634844562
pH Loop 2;14.03.2022 20:16:10;8,199724;1;44634844562
pH Loop 3;14.03.2022 20:16:10;8,194656;1;44634844562
pH Loop 1;14.03.2022 20:21:10;8,044513;1;44634848034
pH Loop 2;14.03.2022 20:21:10;8,199905;1;44634848034
pH Loop 3;14.03.2022 20:21:10;8,195328;1;44634848034
pH Loop 1;14.03.2022 20:26:10;8,044559;1;44634851505
pH Loop 2;14.03.2022 20:26:10;8,198832;1;44634851505
pH Loop 3;14.03.2022 20:26:10;8,195744;1;44634851505
pH Loop 1;14.03.2022 20:31:10;8,044924;1;44634854978
pH Loop 2;14.03.2022 20:31:10;8,199682;1;44634854978
pH Loop 3;14.03.2022 20:31:10;8,195745;1;44634854978
pH Loop 1;14.03.2022 20:36:10;8,044831;1;44634858450
pH Loop 2;14.03.2022 20:36:10;8,200233;1;44634858450
pH Loop 3;14.03.2022 20:36:10;8,191395;1;44634858450
pH Loop 1;14.03.2022 20:41:10;8,048087;1;44634861922
pH Loop 2;14.03.2022 20:41:10;8,19647;1;44634861922
pH Loop 3;14.03.2022 20:41:10;8,193151;1;44634861922
pH Loop 1;14.03.2022 20:46:10;8,048535;1;44634865394
pH Loop 2;14.03.2022 20:46:10;8,1963;1;44634865394
pH Loop 3;14.03.2022 20:46:10;8,192354;1;44634865394
pH Loop 1;14.03.2022 20:51:10;8,051298;1;44634868867
pH Loop 2;14.03.2022 20:51:10;8,199375;1;44634868867
pH Loop 3;14.03.2022 20:51:10;8,192457;1;44634868867
pH Loop 1;14.03.2022 20:56:10;8,055407;1;44634872339
pH Loop 2;14.03.2022 20:56:10;8,202189;1;44634872339
pH Loop 3;14.03.2022 20:56:10;8,19212;1;44634872339
pH Loop 1;14.03.2022 21:01:09;8,058824;1;44634875804
pH Loop 2;14.03.2022 21:01:09;8,203026;1;44634875804
pH Loop 3;14.03.2022 21:01:09;8,191864;1;44634875804
pH Loop 1;14.03.2022 21:06:10;8,062277;1;44634879277
pH Loop 2;14.03.2022 21:06:10;8,206409;1;44634879277
pH Loop 3;14.03.2022 21:06:10;8,192039;1;44634879277
pH Loop 1;14.03.2022 21:11:09;8,062305;1;44634882749
pH Loop 2;14.03.2022 21:11:09;8,203344;1;44634882749
pH Loop 3;14.03.2022 21:11:09;8,191418;1;44634882749
pH Loop 1;14.03.2022 21:16:09;8,062632;1;44634886221
pH Loop 2;14.03.2022 21:16:09;8,199724;1;44634886221
pH Loop 3;14.03.2022 21:16:09;8,192469;1;44634886221
pH Loop 1;14.03.2022 21:21:09;8,062023;1;44634889693
pH Loop 2;14.03.2022 21:21:09;8,19611;1;44634889693
pH Loop 3;14.03.2022 21:21:09;8,192108;1;44634889693
pH Loop 1;14.03.2022 21:26:10;8,060822;1;44634893166
pH Loop 2;14.03.2022 21:26:10;8,19681;1;44634893166
pH Loop 3;14.03.2022 21:26:10;8,191231;1;44634893166
pH Loop 1;14.03.2022 21:31:09;8,061197;1;44634896637
pH Loop 2;14.03.2022 21:31:09;8,192627;1;44634896637
pH Loop 3;14.03.2022 21:31:09;8,190598;1;44634896637
pH Loop 1;14.03.2022 21:36:09;8,062532;1;44634900109
pH Loop 2;14.03.2022 21:36:09;8,192572;1;44634900109
pH Loop 3;14.03.2022 21:36:09;8,191034;1;44634900109
pH Loop 1;14.03.2022 21:41:09;8,062542;1;44634903581
pH Loop 2;14.03.2022 21:41:09;8,189548;1;44634903581
pH Loop 3;14.03.2022 21:41:09;8,190714;1;44634903581
pH Loop 1;14.03.2022 21:46:09;8,054936;1;44634907054
pH Loop 2;14.03.2022 21:46:09;8,190318;1;44634907054
pH Loop 3;14.03.2022 21:46:09;8,192039;1;44634907054
pH Loop 1;14.03.2022 21:51:09;8,051613;1;44634910526
pH Loop 2;14.03.2022 21:51:09;8,186657;1;44634910526
pH Loop 3;14.03.2022 21:51:09;8,190908;1;44634910526
pH Loop 1;14.03.2022 21:56:09;8,049397;1;44634913999
pH Loop 2;14.03.2022 21:56:09;8,187067;1;44634913999
pH Loop 3;14.03.2022 21:56:09;8,191389;1;44634913999
pH Loop 1;14.03.2022 22:01:09;8,044923;1;44634917463
pH Loop 2;14.03.2022 22:01:09;8,186709;1;44634917463
pH Loop 3;14.03.2022 22:01:09;8,187892;1;44634917463
pH Loop 1;14.03.2022 22:06:09;8,044933;1;44634920935
pH Loop 2;14.03.2022 22:06:09;8,182997;1;44634920935
pH Loop 3;14.03.2022 22:06:09;8,188488;1;44634920935
pH Loop 1;14.03.2022 22:11:09;8,037371;1;44634924408
pH Loop 2;14.03.2022 22:11:09;8,179155;1;44634924408
pH Loop 3;14.03.2022 22:11:09;8,184563;1;44634924408
pH Loop 1;14.03.2022 22:16:09;8,037868;1;44634927880
pH Loop 2;14.03.2022 22:16:09;8,179473;1;44634927880
pH Loop 3;14.03.2022 22:16:09;8,184221;1;44634927880
pH Loop 1;14.03.2022 22:21:09;8,038525;1;44634931352
pH Loop 2;14.03.2022 22:21:09;8,176577;1;44634931352
pH Loop 3;14.03.2022 22:21:09;8,185461;1;44634931352
pH Loop 1;14.03.2022 22:26:09;8,035017;1;44634934824
pH Loop 2;14.03.2022 22:26:09;8,175041;1;44634934824
pH Loop 3;14.03.2022 22:26:09;8,181946;1;44634934824
pH Loop 1;14.03.2022 22:31:09;8,037359;1;44634938297
pH Loop 2;14.03.2022 22:31:09;8,176203;1;44634938297
pH Loop 3;14.03.2022 22:31:09;8,182047;1;44634938297
pH Loop 1;14.03.2022 22:36:09;8,038319;1;44634941769
pH Loop 2;14.03.2022 22:36:09;8,176563;1;44634941769
pH Loop 3;14.03.2022 22:36:09;8,181595;1;44634941769
pH Loop 1;14.03.2022 22:41:09;8,038052;1;44634945241
pH Loop 2;14.03.2022 22:41:09;8,176186;1;44634945241
pH Loop 3;14.03.2022 22:41:09;8,1804;1;44634945241
pH Loop 1;14.03.2022 22:46:09;8,034972;1;44634948714
pH Loop 2;14.03.2022 22:46:09;8,172621;1;44634948714
pH Loop 3;14.03.2022 22:46:09;8,181635;1;44634948714
pH Loop 1;14.03.2022 22:51:09;8,028702;1;44634952186
pH Loop 2;14.03.2022 22:51:09;8,172898;1;44634952186
pH Loop 3;14.03.2022 22:51:09;8,178747;1;44634952186
pH Loop 1;14.03.2022 22:56:09;8,029682;1;44634955658
pH Loop 2;14.03.2022 22:56:09;8,173309;1;44634955658
pH Loop 3;14.03.2022 22:56:09;8,175123;1;44634955658
pH Loop 1;14.03.2022 23:01:08;8,026499;1;44634959122
pH Loop 2;14.03.2022 23:01:08;8,168264;1;44634959122
pH Loop 3;14.03.2022 23:01:08;8,174819;1;44634959122
pH Loop 1;14.03.2022 23:06:08;8,022497;1;44634962595
pH Loop 2;14.03.2022 23:06:08;8,168807;1;44634962595
pH Loop 3;14.03.2022 23:06:08;8,174491;1;44634962595
pH Loop 1;14.03.2022 23:11:08;8,022057;1;44634966067
pH Loop 2;14.03.2022 23:11:08;8,168282;1;44634966067
pH Loop 3;14.03.2022 23:11:08;8,17219;1;44634966067
pH Loop 1;14.03.2022 23:16:08;8,018526;1;44634969539
pH Loop 2;14.03.2022 23:16:08;8,169127;1;44634969539
pH Loop 3;14.03.2022 23:16:08;8,172321;1;44634969539
pH Loop 1;14.03.2022 23:21:08;8,019514;1;44634973011
pH Loop 2;14.03.2022 23:21:08;8,168937;1;44634973011
pH Loop 3;14.03.2022 23:21:08;8,171175;1;44634973011
pH Loop 1;14.03.2022 23:26:08;8,015583;1;44634976484
pH Loop 2;14.03.2022 23:26:08;8,1668;1;44634976484
pH Loop 3;14.03.2022 23:26:08;8,16758;1;44634976484
pH Loop 1;14.03.2022 23:31:08;8,015828;1;44634979956
pH Loop 2;14.03.2022 23:31:08;8,165737;1;44634979956
pH Loop 3;14.03.2022 23:31:08;8,171238;1;44634979956
pH Loop 1;14.03.2022 23:36:08;8,016146;1;44634983428
pH Loop 2;14.03.2022 23:36:08;8,165367;1;44634983428
pH Loop 3;14.03.2022 23:36:08;8,168619;1;44634983428
pH Loop 1;14.03.2022 23:41:08;8,013048;1;44634986901
pH Loop 2;14.03.2022 23:41:08;8,16177;1;44634986901
pH Loop 3;14.03.2022 23:41:08;8,167987;1;44634986901
pH Loop 1;14.03.2022 23:46:08;8,0123;1;44634990373
pH Loop 2;14.03.2022 23:46:08;8,163146;1;44634990373
pH Loop 3;14.03.2022 23:46:08;8,167068;1;44634990373
pH Loop 1;14.03.2022 23:51:08;8,008526;1;44634993845
pH Loop 2;14.03.2022 23:51:08;8,161757;1;44634993845
pH Loop 3;14.03.2022 23:51:08;8,165003;1;44634993845
pH Loop 1;14.03.2022 23:56:08;8,00622;1;44634997317
pH Loop 2;14.03.2022 23:56:08;8,162472;1;44634997317
pH Loop 3;14.03.2022 23:56:08;8,164373;1;44634997317
pH Loop 1;15.03.2022 00:01:08;8,005905;1;44635000783
pH Loop 2;15.03.2022 00:01:08;8,162155;1;44635000783
pH Loop 3;15.03.2022 00:01:08;8,165429;1;44635000783
pH Loop 1;15.03.2022 00:06:08;8,006853;1;44635004254
pH Loop 2;15.03.2022 00:06:08;8,162154;1;44635004254
pH Loop 3;15.03.2022 00:06:08;8,16505;1;44635004254
pH Loop 1;15.03.2022 00:11:08;8,003175;1;44635007726
pH Loop 2;15.03.2022 00:11:08;8,161749;1;44635007726
pH Loop 3;15.03.2022 00:11:08;8,163582;1;44635007726
pH Loop 1;15.03.2022 00:16:08;8,002254;1;44635011198
pH Loop 2;15.03.2022 00:16:08;8,162458;1;44635011198
pH Loop 3;15.03.2022 00:16:08;8,160652;1;44635011198
pH Loop 1;15.03.2022 00:21:08;7,998178;1;44635014671
pH Loop 2;15.03.2022 00:21:08;8,158888;1;44635014671
pH Loop 3;15.03.2022 00:21:08;8,160549;1;44635014671
pH Loop 1;15.03.2022 00:26:08;7,99827;1;44635018143
pH Loop 2;15.03.2022 00:26:08;8,160324;1;44635018143
pH Loop 3;15.03.2022 00:26:08;8,156643;1;44635018143
pH Loop 1;15.03.2022 00:31:08;7,999343;1;44635021615
pH Loop 2;15.03.2022 00:31:08;8,159441;1;44635021615
pH Loop 3;15.03.2022 00:31:08;8,158401;1;44635021615
pH Loop 1;15.03.2022 00:36:08;7,995367;1;44635025088
pH Loop 2;15.03.2022 00:36:08;8,159855;1;44635025088
pH Loop 3;15.03.2022 00:36:08;8,158129;1;44635025088
pH Loop 1;15.03.2022 00:41:08;7,994672;1;44635028560
pH Loop 2;15.03.2022 00:41:08;8,158583;1;44635028560
pH Loop 3;15.03.2022 00:41:08;8,155869;1;44635028560
pH Loop 1;15.03.2022 00:46:08;7,99574;1;44635032032
pH Loop 2;15.03.2022 00:46:08;8,159224;1;44635032032
pH Loop 3;15.03.2022 00:46:08;8,154163;1;44635032032
pH Loop 1;15.03.2022 00:51:08;7,993941;1;44635035504
pH Loop 2;15.03.2022 00:51:08;8,155078;1;44635035504
pH Loop 3;15.03.2022 00:51:08;8,151171;1;44635035504
pH Loop 1;15.03.2022 00:56:08;7,992092;1;44635038977
pH Loop 2;15.03.2022 00:56:08;8,155599;1;44635038977
pH Loop 3;15.03.2022 00:56:08;8,14966;1;44635038977
pH Loop 1;15.03.2022 01:01:07;7,992115;1;44635042442
pH Loop 2;15.03.2022 01:01:07;8,155599;1;44635042442
pH Loop 3;15.03.2022 01:01:07;8,147641;1;44635042442
pH Loop 1;15.03.2022 01:06:07;7,991799;1;44635045913
pH Loop 2;15.03.2022 01:06:07;8,154114;1;44635045913
pH Loop 3;15.03.2022 01:06:07;8,147642;1;44635045913
pH Loop 1;15.03.2022 01:11:07;7,988442;1;44635049385
pH Loop 2;15.03.2022 01:11:07;8,152422;1;44635049385
pH Loop 3;15.03.2022 01:11:07;8,144342;1;44635049385
pH Loop 1;15.03.2022 01:16:07;7,988248;1;44635052858
pH Loop 2;15.03.2022 01:16:07;8,152519;1;44635052858
pH Loop 3;15.03.2022 01:16:07;8,144341;1;44635052858
pH Loop 1;15.03.2022 01:21:07;7,98834;1;44635056330
pH Loop 2;15.03.2022 01:21:07;8,15135;1;44635056330
pH Loop 3;15.03.2022 01:21:07;8,14398;1;44635056330
pH Loop 1;15.03.2022 01:26:07;7,984527;1;44635059802
pH Loop 2;15.03.2022 01:26:07;8,152405;1;44635059802
pH Loop 3;15.03.2022 01:26:07;8,140905;1;44635059802
pH Loop 1;15.03.2022 01:31:07;7,986147;1;44635063275
pH Loop 2;15.03.2022 01:31:07;8,148908;1;44635063275
pH Loop 3;15.03.2022 01:31:07;8,141853;1;44635063275
pH Loop 1;15.03.2022 01:36:07;7,981087;1;44635066747
pH Loop 2;15.03.2022 01:36:07;8,149088;1;44635066747
pH Loop 3;15.03.2022 01:36:07;8,137877;1;44635066747
pH Loop 1;15.03.2022 01:41:07;7,981717;1;44635070219
pH Loop 2;15.03.2022 01:41:07;8,148789;1;44635070219
pH Loop 3;15.03.2022 01:41:07;8,136854;1;44635070219
pH Loop 1;15.03.2022 01:46:07;7,98219;1;44635073691
pH Loop 2;15.03.2022 01:46:07;8,148197;1;44635073691
pH Loop 3;15.03.2022 01:46:07;8,132997;1;44635073691
pH Loop 1;15.03.2022 01:51:07;7,977625;1;44635077164
pH Loop 2;15.03.2022 01:51:07;8,148775;1;44635077164
pH Loop 3;15.03.2022 01:51:07;8,133524;1;44635077164
pH Loop 1;15.03.2022 01:56:07;7,975772;1;44635080636
pH Loop 2;15.03.2022 01:56:07;8,145111;1;44635080636
pH Loop 3;15.03.2022 01:56:07;8,131353;1;44635080636
pH Loop 1;15.03.2022 02:01:07;7,975025;1;44635084112
pH Loop 2;15.03.2022 02:01:07;8,144173;1;44635084112
pH Loop 3;15.03.2022 02:01:07;8,131365;1;44635084112
pH Loop 1;15.03.2022 02:06:07;7,975127;1;44635087585
pH Loop 2;15.03.2022 02:06:07;8,145126;1;44635087585
pH Loop 3;15.03.2022 02:06:07;8,127388;1;44635087585
pH Loop 1;15.03.2022 02:11:07;7,972211;1;44635091057
pH Loop 2;15.03.2022 02:11:07;8,145466;1;44635091057
pH Loop 3;15.03.2022 02:11:07;8,127365;1;44635091057
pH Loop 1;15.03.2022 02:16:07;7,971815;1;44635094529
pH Loop 2;15.03.2022 02:16:07;8,144207;1;44635094529
pH Loop 3;15.03.2022 02:16:07;8,125805;1;44635094529
pH Loop 1;15.03.2022 02:21:07;7,967884;1;44635098001
pH Loop 2;15.03.2022 02:21:07;8,142216;1;44635098001
pH Loop 3;15.03.2022 02:21:07;8,123409;1;44635098001
pH Loop 1;15.03.2022 02:26:07;7,968158;1;44635101474
pH Loop 2;15.03.2022 02:26:07;8,142127;1;44635101474
pH Loop 3;15.03.2022 02:26:07;8,124054;1;44635101474
pH Loop 1;15.03.2022 02:31:07;7,964581;1;44635104946
pH Loop 2;15.03.2022 02:31:07;8,142256;1;44635104946
pH Loop 3;15.03.2022 02:31:07;8,120516;1;44635104946
pH Loop 1;15.03.2022 02:36:07;7,964092;1;44635108418
pH Loop 2;15.03.2022 02:36:07;8,140997;1;44635108418
pH Loop 3;15.03.2022 02:36:07;8,120155;1;44635108418
pH Loop 1;15.03.2022 02:41:07;7,96137;1;44635111890
pH Loop 2;15.03.2022 02:41:07;8,142348;1;44635111890
pH Loop 3;15.03.2022 02:41:07;8,116895;1;44635111890
pH Loop 1;15.03.2022 02:46:07;7,961371;1;44635115363
pH Loop 2;15.03.2022 02:46:07;8,13833;1;44635115363
pH Loop 3;15.03.2022 02:46:07;8,116186;1;44635115363
pH Loop 1;15.03.2022 02:51:07;7,959473;1;44635118835
pH Loop 2;15.03.2022 02:51:07;8,138599;1;44635118835
pH Loop 3;15.03.2022 02:51:07;8,112844;1;44635118835
pH Loop 1;15.03.2022 02:56:07;7,957986;1;44635122307
pH Loop 2;15.03.2022 02:56:07;8,138418;1;44635122307
pH Loop 3;15.03.2022 02:56:07;8,112942;1;44635122307
pH Loop 1;15.03.2022 03:01:07;7,954658;1;44635125774
pH Loop 2;15.03.2022 03:01:07;8,137856;1;44635125774
pH Loop 3;15.03.2022 03:01:07;8,110212;1;44635125774
pH Loop 1;15.03.2022 03:06:07;7,95346;1;44635129246
pH Loop 2;15.03.2022 03:06:07;8,138549;1;44635129246
pH Loop 3;15.03.2022 03:06:07;8,106455;1;44635129246
pH Loop 1;15.03.2022 03:11:07;7,952459;1;44635132718
pH Loop 2;15.03.2022 03:11:07;8,134987;1;44635132718
pH Loop 3;15.03.2022 03:11:07;8,107138;1;44635132718
pH Loop 1;15.03.2022 03:16:07;7,95034;1;44635136190
pH Loop 2;15.03.2022 03:16:07;8,134532;1;44635136190
pH Loop 3;15.03.2022 03:16:07;8,106403;1;44635136190
pH Loop 1;15.03.2022 03:21:07;7,95235;1;44635139663
pH Loop 2;15.03.2022 03:21:07;8,134313;1;44635139663
pH Loop 3;15.03.2022 03:21:07;8,103855;1;44635139663
pH Loop 1;15.03.2022 03:26:07;7,947266;1;44635143135
pH Loop 2;15.03.2022 03:26:07;8,13521;1;44635143135
pH Loop 3;15.03.2022 03:26:07;8,103527;1;44635143135
