"VarName";"TimeString";"VarValue";"Validity";"Time_ms"
"Loop 3_Conductivity";"14.03.2022 19:06:11";0;1;44634795957,662
"Loop 1_Conductivity";"14.03.2022 19:11:11";0;1;44634799429,5602
"Loop 2_Conductivity";"14.03.2022 19:11:11";0;1;44634799429,5602
"Loop 3_Conductivity";"14.03.2022 19:11:11";0;1;44634799429,5602
"Loop 1_Conductivity";"14.03.2022 19:16:11";0;1;44634802902,6273
"Loop 2_Conductivity";"14.03.2022 19:16:11";0;1;44634802902,6273
"Loop 3_Conductivity";"14.03.2022 19:16:11";0;1;44634802902,6273
"Loop 1_Conductivity";"14.03.2022 19:21:11";0;1;44634806374,5255
"Loop 2_Conductivity";"14.03.2022 19:21:11";0;1;44634806374,5255
"Loop 3_Conductivity";"14.03.2022 19:21:11";0;1;44634806374,5255
"Loop 1_Conductivity";"14.03.2022 19:26:11";0;1;44634809846,4236
"Loop 2_Conductivity";"14.03.2022 19:26:11";0;1;44634809846,4236
"Loop 3_Conductivity";"14.03.2022 19:26:11";0;1;44634809846,4236
"Loop 1_Conductivity";"14.03.2022 19:31:11";0;1;44634813318,3218
"Loop 2_Conductivity";"14.03.2022 19:31:11";0;1;44634813318,3218
"Loop 3_Conductivity";"14.03.2022 19:31:11";0;1;44634813318,3218
"Loop 1_Conductivity";"14.03.2022 19:36:11";0;1;44634816791,3889
"Loop 2_Conductivity";"14.03.2022 19:36:11";0;1;44634816791,3889
"Loop 3_Conductivity";"14.03.2022 19:36:11";0;1;44634816791,3889
"Loop 1_Conductivity";"14.03.2022 19:41:11";0;1;44634820263,287
"Loop 2_Conductivity";"14.03.2022 19:41:11";0;1;44634820263,287
"Loop 3_Conductivity";"14.03.2022 19:41:11";0;1;44634820263,287
"Loop 1_Conductivity";"14.03.2022 19:46:11";0;1;44634823735,1852
"Loop 2_Conductivity";"14.03.2022 19:46:11";0;1;44634823735,1852
"Loop 3_Conductivity";"14.03.2022 19:46:11";0;1;44634823735,1852
"Loop 1_Conductivity";"14.03.2022 19:51:11";0;1;44634827207,0833
"Loop 2_Conductivity";"14.03.2022 19:51:11";0;1;44634827207,0833
"Loop 3_Conductivity";"14.03.2022 19:51:11";0;1;44634827207,0833
"Loop 1_Conductivity";"14.03.2022 19:56:11";0;1;44634830680,162
"Loop 2_Conductivity";"14.03.2022 19:56:11";0;1;44634830680,162
